text,label
"jokowi: Terima kasih kepada seluruh gubernur, lembaga tinggi negara, MPR RI, DPR RI, DPD RI, MA, MK, BPK, Komisi Yudisial dan seluruh komponen masyarakat atas dukungannya untuk pembangunan IKN. 

Semoga Allah SWT memberikan kemudahan dan kelancaran untuk upaya kita membangun…",positive
"Investor luar byk yg terlibat dan tertarik utk berinvestasi di IKN.
Artinya mrk percaya dg stabilitas keamanan di negara kita.
Sbg anak bangsa hrsnya bangga lah.

Ingat dl ada pabrik elektronik sony hengkang dr indo?Itu era dmn keadaan sdh tdk kondusif disini",positive
Para komplotan sakit hati ya kerjanya hanya ingin merusak bangsa ini dengan cara melakukan Penolakan IKN ! pahami dulu tujuan pemindahan IKN untuk mewujudkan Indonesia sentris yaitu pemerataan pembangunan dan kesejahteraan.,positive
IKN LANJUT,positive
Semoga proses pembangunan IKN berjalan aman dan lancar,positive
"Soal para gubernur datang bawa air ke calon IKN, kalau pikirku ya biar IKN itu Indonesia centris",positive
"1 mau càri muka
2 menampar muka Presiden 
3 mempermalukan istana 

setelah ada isu es doger, jht, IKN Baru yg tdk punya duit yg ke

4 ini melempar tai ke muka Presiden, seharusnya reaksi ISTANA jelas keras tegas pd pembuat isu  
@airlangga_hrt
@cakimiNOW
 @ZUL_Hasan
 => LBP",positive
"Enggak profesor nggak aktivis selalu cari alasan utk menggagalkan IKN, udahlah kalo gak mau pindah diam aja di jkt gak usah banyak ngomong, kami di kalimantan wel come kok.
#kompastv",positive
Jangan khawatir akan hari esok karena tiap hari ada khawatirnya sendiri. IKN adalah sebuah tonggak sejarah. Tak perlu khawatir. Pembangunannya jangka panjang. Dengan dukungan kita semua pasti IKN akan terwujud,positive
Kenapa ga branding kalimantan ya? Padahal momennya lg hype nih biar IKN mulus.,positive
"Semoga setelah prosesi ini pembangunan IKN lancar
#DenganETMerdekaBerdaulat",positive
Jgn d jakarta IKN dony,positive
"Jabar mendukung pembangunan IKN
Kang Emil BersamaJuara",positive
"Masnya mungkin sadar kan memang pendapatan kita disini tinggi, tp apa pembangunannya merata? Bukan maksud merendahkan tp Fokuslah sama daerah sendiri, masalah di daerah sendiri udah banyak dg pembangunan yg compang camping. Dg adanya IKN pelan2 kalimantan akan maju.",positive
"Ada gak ada SoftBank,IKN akan terus Berdiri...akan terus Tumbuh,karena kami Rakyat Kalimantan Akan terus menjaga IKN di Bumi dan tanah yg kami cintai...jika kalian gak suka,Itu urusan kalian,tapi jgn Coba untuk Mengganggu IKN...#IKNNusantara  #IndonesiaSehatIndonesiaHebat",positive
"Menurut Menko Marves, Luhut Binsar Pandjaitan, Putra Mahkota Arab Saudi akan berkunjung ke Indonesia menemui Presiden Jokowi untuk membahas beberapa peluang investasi di Indonesia, termasuk pembangunan IKN dan EBT.

𝗝𝗼𝗸𝗼𝘄𝗶 𝗚𝗮𝘀 𝗣𝗼𝗹 𝗜𝗻𝘃𝗲𝘀𝘁𝗮𝘀𝗶",positive
"Ga usah repot2 ngajarin pak jokowi Ben...
Ente mau ngomong apa juga, IKN tetap berdiri, dan Pak de Jokowi akan sukses mengakhiri jabatannya dgn indah...
Ga spt junjungan ente...",positive
"Persis kala R.Wijaya buka Hutan Tarik tuk dijadikan Istana Majapahit. Kyk dibawa kembali ke masa lampau, smoga Ibukota Nusantara menjadi lebih maju dan damai sperti cita"" Patih Gajah Mada",positive
"Selmat utk pejabat otoritas IKN baru,dlm semua kebijakan nanti hrs diutamakan utk kepntingan Nasional dan rakyat Indnesia,jgn jadikan rakyat nanti sbg pendengar dan penonton  yg baik tdk diikutsetakan dlm program pembngunan IKN menurut kemampuannya masing2,jgn ada penumpang gelap",positive
Boleh jadi Allah SWT akan menggantinya dg yg lebih baik buat IKN. Berfikir positif agar terhindar dari penyakit!,positive
"Saya dukung IKN, salam dari NTB",positive
"Kenapa musti malu? Belum ada kesepakatan juga to? Yg jelas kondisi Softbank sedang turun, dan itu juga hal biasa dalam bisnis.
Apakah kemudian IKN akan brenti? Jelas enggak. Pak Jokowi ga bakal eksekusi program tanpa perencanaan matang, termasuk exit-nya",positive
"Harusnya pendukung jokowi dibawa ke sana semua, kan mereka pendukung IKN jg",positive
IKN keren banget,positive
Keren Pak De.... Semakin cepat di bangun semakin baik biar pembenci2 yg menolak IKN makin malaria,positive
Para petinggi Indo di IKN berasa lagi makrab jurusan. Asik juga,positive
Sejuk dan indah sekali.. apakah ini di IKN..,positive
"Sektor-sektor yang dikembangkan sebagai penggerak perekonomian di IKN beserta 2 kota tetangganya adalah industri-industri baru berorientasi masa depan, yg sebagian besar berakar kuat pada sumber daya lokal yang selama ini belum banyak dieksplorasi pengembangan produk turunannya.",positive
Alhamdulillah IKN mulai dibangun dan berkumandang lagu kebangsaan Indonesia raya...,positive
"Mantaap...
Insya Allah nanti kita sua di IKN..",positive
"Malam ini, pak Jokowi beserta para gubernur akan berkemah di IKN Nusantara. 
Tidak cuma berkemah, ternyata para gubernur diminta membawa air & tanah dari masing2 provinsi sbg simbol kesatuan & cinta tanah air.",positive
Ambisi mengamankan proyek ikn,positive
"Welcome IKN ""NUSANTARA""",positive
"Alhamdulillah Presiden 
@jokowi
 mengangkat Bp. Bambang Susantono sng kepala otorita IKN Nusantara. 

Bukan orang orang yg diisukan oleh media, dan bukan orang orang dari politisi. 

Semoga sukses",positive
"Sesuai dgn maksud saya,saat menyarankan IKN dipindah ke Kalimantan,bbrp tahun sebelum 
@jokowi
 memastikannya utk dipindah.IKN yg asri,bebas banjir,canggih/modern,bebas macet,bebas demo bersilit silit dsb.",positive
"Tidak terlepas dari adat istiadat  daerah dn harus di barengi dengan DOA supaya dlm pembangunan IKN lancar gk ada kendala apapun 

BersamaJuara dengan Kang Emil",positive
"Bismillah
Semoga dilancarkan pembangunan IKN 
Aamiin",positive
"Selamat bertugas pak 
@bsantono
 folback Yo, juga buat 
@ikn_id
 folback Yo, maturnuwun.",positive
Tetap dukung IKN  salam dari samarinda,positive
"menciptakan perspektif geostrategik baru dan oleh karenanya, sistem pertahanan dan keamanan di IKN didesain untuk mencegah, menangkal, menyangkal, dan menghancurkan ancaman pertahanan dan gangguan keamanan baik melalui wahana darat, laut, udara dan siber,” ujar Menteri.",positive
"Sehat selalu Presidenku Pak 
@jokowi
 
Semoga dilancarkan pembangunan IKN Nusantara, untuk Indonesia Maju",positive
Pindah yok ke IKN,positive
"Minder tuh sebenarnya yg sebut wanita kalimantan pakai ilmu pelet.
Mungkin pernah ditolak cintanya oleh wanita kalimantan, dendam jadinya.
IKN sdg digoreng oleh antek2 orba yg mulai berani muncul sekarang.
Dukung IKN nusantara secara TOTAL, semua WNI yg cinta negaranya.",positive
"Betul,,,tunggu aja IKN segera pindah,,bisa apa mereka??!!!",positive
"Sepakat, perlunya pemerataan ekonomi, dengan perpindahan IKN",positive
"Ya ko klo dari luar pulau kan susah jua mau ke IKN, kita penghuni pulau BORNEO pasti melimpah ruah padat merayap mengunjungi IKN, apalagi klo rumah nya dekat dengan IKN, kami Dayak pasti akan memeriahkan IKN.. sebuah kebanggan untuk kami",positive
dukung IKN,positive
"Sy yg dijateng jg mendukung IKN, dan mendukung saudara"" di tanah borneo",positive
"Tunda pemilu, uud dpt ditunda, 
IKN ditunda negara RUGI,  blom tentu PRESIDEN GANTI JOKOWI LANJUTKAN, apalagi
Org yg KORUPTOR,,",positive
gubernur yg mendukung IKN membawa air dan tanah yg terbaik dan bersejarah untuk kelancaran pembangunan ikn,positive
Mantab IKN Nusantara,positive
"Semoga gak dibilang syirik sama mereka2 yg menentang IKN

Ridwan Kamil BersamaJuara",positive
Upa Cara dan Upa Kara Versi IKN.,positive
Cukup tertarik mau pindah & tinggal ke Ibukota baru nanti / IKN Nusantara,positive
Dukung Nusantara IKN,positive
"Sektor"" yg dikembangkan sebagai penggerak perekonomian di IKN beserta dua kota tetangganya adalah industri"" baru berorientasi masa depan, yg sebagian besar berakar kuat pada sumber daya lokal yg selama ini belum banyak dieksplorasi pengembangan produk turunannya. 
@Suharso_M",positive
Semoga segera terwujud IKN impian,positive
"Mantap kerja, kerja dan kerja untuk IKN.",positive
Pasti ngotot lah .... Jokowi ga mau nasib IKN seperti Reklamasi Jakarta...,positive
"Indonesia semakin maju

#IbukotaNegara
#IKN #SemangatNusantara",positive
Pemilihan kepala-wakil otorita IKN tak mengejutkan dalam skema urbanisme spekulatif. Perlu ada yg menjalin hubungan dgn lembaga internasional & pengalaman di pemerintahan (cth Bengalore) & dgn dunia real estate (cth Songdo).,positive
Semoga pembangunan IKN bisa sesuai renstra dan tetap memperhatikan kondisi masyarakat sekitar,positive
"Mantep keren semua tanah, air dan pohon menyatu..tanda para leluhur dan nenek moyang bersatu kumpul dan menyatu mengawal proses di mulai pembangunan.bgt raja2 dahulu berkumpul semua..disitu..tanda merestui ikn ibu kota nusantara sbagai simbol dan bangkit nya nusantara..",positive
Duit sitaan dari afiliator bisa buat patungan bangun IKN,positive
"Dan yg jelas, skema pendanaan IKN bakal sesuai dg ketentuan UU kok.
Yg penting kita dukung dan berdoa semoga pembangunannya lancar & cepat selesai.
Jgn gampang percaya dg berita2 yg ga jelas.  
Kalau pembahasan & perhitungannya sdh rampung, pasti akan diumumkan oleh pemerintah",positive
"Ini artinya; Tanah dan Air seluruh Indonesia bersatu di IKN,atau bisa jg disebut Tanah Air Indonesia dr sabang sampai merauke bertumpu di IKN Nusantara. 
Jayalah Negriku!",positive
"Selamat mengemban amanah, semoga proses pembagunan IKN Nusantara bisa berjalan lancar..",positive
IKN Keren,positive
"Sukses IKN 

#GloryNKRI",positive
"Selanjutnya, Presiden Jokowi juga menekankan percepatan pembentukan sekretariat sebagai mesin birokrasi di IKN Nusantara untuk membantu pelaksanaan tugas-tugas otorita.",positive
"Mantuuull pak. 
Saya dukung. 
Kalo perlu ikn nya bikin dibeberapa provinsi pak.",positive
Dukung bgt pemindahan IKN baru,positive
"Harusnya dalam pembangunan IKN di Kalimantan timur, pemerintah bisa collabs sama irfan hakim.kan keren kalau ikn bisa jdi the largest aviary ato awua scapes terbaik di Indonesia bahkan internasional",positive
IKN Nusantara harus kita dukung untuk Indonesia Maju,positive
Sukseskan IKN,positive
Aku kira ini hanya simbol saja. Sebagai pengingat bahwa IKN yg baru itu memiliki ikatan yg erat dg seluruh propinsi.,positive
"Hehehe
Main mainlah di mari
Kalo mau coba parang maya

Gegara soeharto kasihan kalian ...

Jadi skeptis, ga mikir buat kedepan seperti apa.
Untuk kedepan semoga IKN di kalimantan bisa meratakan pembangunan yang berkeadilan seperti cita cita bung karno.

Yuk bangun sama sama.",positive
Dukung IKN Nusantara,positive
IKN jalan kok,positive
Bisa jadi ini untuk #cari dana #tambahan bangun #IKN,positive
"Kereen...

IKN di Kalimantan inshaAllah sukses !

Aamiin.

Kita dukung bersama !",positive
"Selamat pagi pak Jokowi.
Selamat pagi para lovers dan haters pak Jokowi.
Semoga kita semua sehat2 untuk menjadi saksi sejarah bagaimana IKN Nusantara dibangun dan menjadi ibukota NKRI selanjutnya.",positive
Kesimpulan yg ngawur. Softbank hanya 1 dari puluhan investor. Mungkin mrk sdg kekurangan dana. Apa kamu tdk punya dana bangun kantor di IKN shg tdk setuju pindah?,positive
"Atas
Berkat dan Rahmat ALLAH YANG MAHA BESAR dimulai pembangunan IKN untuk Indonesia Raya...",positive
#SelamatPagiJogja | Kompas : IKN Nusantara. Tanah dan Air Simbol Keberagaman,positive
Rakyat yg mana yg tdk setuju IKN? Yakin sekali bawa2 nama rakyat,positive
Saya malah gak tau .. kepala IKN putra daerah .. tp saya percaya aja sama Presiden .. memilih orang yang kompeten,positive
"Lah mau 2019, mau 2022
Yg penting dukung ikn tanpa pikir panjang",positive
Seneng bgt liat pendidikannya kepala ama wakil otorita ikn planners semua gile. Let's see,positive
"anda salah tafsir dg apa yg dibicarakan presiden, keluarga TNI/Polri dalam hal suara politik dlm pemilu itu bebas, yang dilarang itu terlibat dlm menentang atau melawan UU yg berlaku, krn dlm TNI itu ada sumpah prajurit, termasuk dlm membina keluarganya, dan IKN itu ada UU nya.",positive
"makanya saya berdoa sama Allah biar dikasih kesempatan buat liat IKN baru, gimana hasilnya",positive
Saya fokus IKN,positive
jgn cuma pulau jawa dong. Luar jawa prospeknya menjanjikan lo. Terlebih di ikn nusantara. Harga tanah udh mulai melonjak. Property juga,positive
"Pemilu itu duit konsumsi,Dananya habis,hasilnya ada tp ga menambah pemasukan Indonesia..

Pembangunan IKN itu invest,brgnya ada bahkan bisa menaikkan sektor bisnis baru di Penajam (modalnya jg Dr investor)",positive
"ODDO mau pindah IKN kloter pertama, bang. Doain sj bahagia di sana.",positive
"# I K N Nusantara
Alhamdulillah segala puji dan kemuliaan tercurahkan untuk Baginda Rasulullah SAW,dengan bershalawat kepada Baginda Rasulullah SAW semoga pembangunan IKN Nusantara di Kaltim mendapatkan ridho Allah SWT,dijauhi dari segala perpecahan SARA,Amiin",positive
"Selamat Kpd Bpk Bambang Susantono, sebagai kepala Otorita IKN.",positive
"Pro kontra perpanjangan pemilu,sebaiknya dikaji bersama partai partai,pertaruhan politik kadang tdk nyaman,tapi kedepan,klo IKN mangkrak,tentu pak Pres yg disalahkan,jadi mhn kebesaran hati bp Pres.meneruskan jabatan.",positive
Masih aja cari celah utk menjelek2an presiden .  Mudah2an proyek IKN berjalan lancar,positive
agar banyak yg investasi di IKN maka issu 3 prode digulirkan namun kayaknya da berhasil robongan sudah pulang dei meyakinkan para investor bahwa IKN aman,positive
"Kepala Negara juga meyakini bahwa pembangunan Ibu Kota Nusantara menarik minat berbagai pihak, baik dari dalam maupun luar negeri, untuk berinvestasi. 
Untuk itu, Presiden mengharapkan gerak cepat Kepala dan Wakil Kepala Otorita IKN yang baru dilantik tersebut.",positive
Yg gak mau pidah ke IKN baru dipensiun dini...kok repot...,positive
"Tanah yg dikumpulkan akan jadi bagian dari pembangunan IKN
Ridwan Kamil
Kang Emil
BersamaJuara",positive
dukungan doa setulus tulusnya bagi suksesnya pembangunan IKN,positive
"Orang ini 
@ChusnulCh__
 otak nya ditaruh dimana??? Setiap ada project pasti ada yg dikorbankan, namun dikembalikan lagi penanamannya sesuai fungsinya. Sama halnya dgn IKN. Mudah2an aja cepat2 anda khusnul khatimah sesuai nama anda agar gsk selalu menjelekkan orang lain.",positive
Suport IKN Nusantara,positive
"tekad mempersatukan bangsa Indonesia Berkemajuan ditunjukkan Ksatria walaupun para Pecundang menghakimi dgn bermacam sinisme... Seremonial IKN menyatukan Tanah Air dan Pemimpin Indonesia dianggap Ritual klenik... Bhinneka Tunggal Ika... Tetap Semangat Ksatria Sejati 
@jokowi
 GBU..",positive
"Sebenarnya gak usah minta bantuan ke negara lain Indonesia bisa mewujudkan ikn, kalau pemerintah mau harta para koruptor diambil paksa  para petinggi negara gajinya diturunkan terutama direktur2 bumn yg katanya sering merugi juga manusia2 bayaran yg sering bikin gaduh masyarakat",positive
"Mantap banget dech , so pasti dong dukung IKN Nusantara",positive
Yang penting IKN lancar pak,positive
Tanah Air Indonesia jadi satu di IKN..,positive
"semoga bangsa Indonesia akan maju dan benar2 penuh Budi yang luhur, dan tetap dengan kesatuan aaminn

#IKN
#IbukotaNegara
#SemangatNusantara",positive
"Belajar dari Mandalika, IKN akan lebih well prepare. Tokoh masyarakat harus sudah dikondisikan, mereka yg potensi vokal dan melawan sudah harus disiapkan kotak penyimpanan.",positive
"Yh penting gk usah lama2, dpt orgnya, tanam. ttp fokus IKN, PT20, wadas , bsnis faksn dan 3 priode",positive
"IKN Membawa Kalimantan Maju...
Masih mengkritik IKN ??
Kuliah Dimana Dulu Kamu ?",positive
Dukung banget IKN pindah... Biar Jakarta cukup jadi pusat Entertainment aja gituh,positive
"Kota penyangga ikn banjir,semoga cepet surut.. 
Amiin",positive
IKN bakal tdk senasib HAMBALANG,positive
Mantap... ayo kita dukung terus pemindahan IKN ke Kalimantan... agar ada pemerataan pembangunan untuk menyongsong  #IndonesiaMaju,positive
dukung IKN bosss,positive
"Anda itu rupanya senang dengan berita2 negatif yang menimpa pemerintah. Yang perlu Anda catat, pembangunan IKN itu bukan hanya sampai tahun 2024 tapi sampai sekitar 20 tahun. Maka diperlukan UU IKN yang partai Anda juga menyetujui. Saya rasa pemerintah saat ini berusaha untuk...",positive
"Ilham menilai sebenarnya pemindahan IKN ini menjadi kesempatan untuk kita membuat kota dari nol dengan paradigma-paradigma baru, misalnya harus net zero, benar-benar hijau, serta human centered design.

𝗝𝗼𝗸𝗼𝘄𝗶 𝗚𝗮𝘀 𝗣𝗼𝗹 𝗜𝗻𝗳𝗿𝗮𝘀𝘁𝗿𝘂𝗸𝘁𝘂𝗿",positive
"gk bisa suka2 mas... setiap pemimpin pemerintahan harus bekerja berdasar dan melaksanakan UU, pembangunan IKN kan sudah di UU kan, jadi harus dilaksanakan siapapun presidennya.",positive
"Indonesia harusnya tidak perlu berharap sepenuhnya investasi dalam pembangunan, bisa kita harapkan tapi, Indonesia harusnya lebih baik punya dana sendiri dalam pembiyaan bangunan ikn itu karena jika kita berharap dari investasi menjadi tanggunggan besar nantiny",positive
Dukung penuh pembangunan IKN,positive
Semoga pembangunan IKN berjalan lancar.,positive
IKN dong..,positive
"Dukung ikn lebih canggih 
@kemkominfo",positive
"Saya sih SANGAT BERHARAP pak 
@jokowi
 jangan berhenti dulu di tahun 2024

Tunda dulu paling tidak 2 (dua) tahun sampai Ibukota baru siap (Presiden, Wapres dan Kementerian² sudah berkantor di IKN)

Itu pendapat saya

Di negara demokrasi boleh dong saya berpendapat",positive
"Sukses IKN
#GloryNKRI",positive
Di IKN sudah 60 an dok.,positive
"Dg dibawanya tanah dan air Kampung Aquarium ke IKN Anies ingin menyampaikan pesan, rakyat kecil apalagi miskin, haram dimarjinalkan. Dlm ajaran Islam, semut pun tdk boleh disemena-menakan, apalagi manusia.",positive
