Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,polarity_score,polarity,positive_words,negative_words
296,@abangbelneg Ibu Kota Negara Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia,@abangbelneg Ibu Kota Negara Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia,ibu kota negara republik indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan indonesia,ibu kota negara republik indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan indonesia,"['ibu', 'kota', 'negara', 'republik', 'indonesia', 'merepresentasikan', 'konsep', 'kesatuan', 'yang', 'mengakomodasi', 'kekayaan', 'kemajemukan', 'indonesia']",-4,negative,"[('kekayaan', 2)]","[('kota', -1), ('yang', -5)]"
617,@KoalisiNetizen Seiring dengan rencana pembangunan Ibu Kota Nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah daerah terpencil dan kurang berkembang #IbuKotaNegara,@KoalisiNetizen Seiring dengan rencana pembangunan Ibu Kota Nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah daerah terpencil dan kurang berkembang #Ibu Kota Negara,seiring dengan rencana pembangunan ibu kota nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah daerah terpencil dan kurang berkembang ibu kota negara,seiring dengan rencana pembangunan ibu kota nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah daerah terpencil dan kurang berkembang ibu kota negara,"['seiring', 'dengan', 'rencana', 'pembangunan', 'ibu', 'kota', 'nusantara', 'akan', 'ada', 'pembangunan', 'infrastruktur', 'dan', 'fasilitas', 'yang', 'diperlukan', 'di', 'daerah', 'daerah', 'terpencil', 'dan', 'kurang', 'berkembang', 'ibu', 'kota', 'negara']",-18,negative,"[('rencana', 2), ('ada', 4), ('fasilitas', 2)]","[('rencana', -4), ('kota', -1), ('ada', -3), ('fasilitas', -4), ('yang', -5), ('terpencil', -5), ('kurang', -3), ('kota', -1)]"
597,@englishfess_ Yes Auckland itu nama kota di New Zealand. Fun fact: Auckland ini menjadi kota dengan populasi terbanyak di New Zealand dan sering disangka ibu kota negara. Yang benar itu ibu kota negara New Zealand adalah Wellington.,@englishfess_ Yes Auckland itu nama kota di New Zealand. Fun fact: Auckland ini menjadi kota dengan populasi terbanyak di New Zealand dan sering disangka ibu kota negara. Yang benar itu ibu kota negara New Zealand adalah Wellington.,yes auckland itu nama kota di new zealand fun fact auckland ini menjadi kota dengan populasi terbanyak di new zealand dan sering disangka ibu kota negara yang benar itu ibu kota negara new zealand adalah wellington,yes auckland itu nama kota di new zealand fun fact auckland ini menjadi kota dengan populasi terbanyak di new zealand dan sering disangka ibu kota negara yang benar itu ibu kota negara new zealand adalah wellington,"['yes', 'auckland', 'itu', 'nama', 'kota', 'di', 'new', 'zealand', 'fun', 'fact', 'auckland', 'ini', 'menjadi', 'kota', 'dengan', 'populasi', 'terbanyak', 'di', 'new', 'zealand', 'dan', 'sering', 'disangka', 'ibu', 'kota', 'negara', 'yang', 'benar', 'itu', 'ibu', 'kota', 'negara', 'new', 'zealand', 'adalah', 'wellington']",-9,negative,"[('yes', 3), ('sering', 3), ('benar', 2)]","[('itu', -2), ('kota', -1), ('kota', -1), ('kota', -1), ('yang', -5), ('benar', -4), ('itu', -2), ('kota', -1)]"
814,Para peserta demonstrasi menuju kedutaan yang diduduki di Amman ibu kota Yordania meneriakkan Amerika adalah negara terorisme. https://t.co/mTHg3127mJ https://t.co/q0W3FxVenS,Para peserta demonstrasi menuju kedutaan yang diduduki di Amman ibu kota Yordania meneriakkan Amerika adalah negara terorisme. https://t.co/mTHg3127mJ https://t.co/q0W3FxVenS,para peserta demonstrasi menuju kedutaan yang diduduki di amman ibu kota yordania meneriakkan amerika adalah negara terorisme,para peserta demonstrasi menuju kedutaan yang diduduki di amman ibu kota yordania meneriakkan amerika adalah negara terorisme,"['para', 'peserta', 'demonstrasi', 'menuju', 'kedutaan', 'yang', 'diduduki', 'di', 'amman', 'ibu', 'kota', 'yordania', 'meneriakkan', 'amerika', 'adalah', 'negara', 'terorisme']",-14,negative,"[('para', 2)]","[('peserta', -3), ('demonstrasi', -3), ('menuju', -4), ('yang', -5), ('kota', -1)]"
797,Sebanyak 2.3 juta kenderaan dijangka keluar dari ibu kota melalui lebuh raya utama negara bermula hari ini. Video: NSTP https://t.co/gatplwNB1E,Sebanyak 2.3 juta kenderaan dijangka keluar dari ibu kota melalui lebuh raya utama negara bermula hari ini. Video: NSTP https://t.co/gatplwNB1E,sebanyak  juta kenderaan dijangka keluar dari ibu kota melalui lebuh raya utama negara bermula hari ini video nstp,sebanyak  juta kenderaan dijangka keluar dari ibu kota melalui lebuh raya utama negara bermula hari ini video nstp,"['sebanyak', 'juta', 'kenderaan', 'dijangka', 'keluar', 'dari', 'ibu', 'kota', 'melalui', 'lebuh', 'raya', 'utama', 'negara', 'bermula', 'hari', 'ini', 'video', 'nstp']",-6,negative,"[('juta', 2), ('melalui', 3)]","[('keluar', -3), ('dari', -3), ('kota', -1), ('bermula', -4)]"
423,@abangbelneg Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia. #IbuKotaNegara,@abangbelneg Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia. #Ibu Kota Negara,pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur indonesia ibu kota negara,pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur indonesia ibu kota negara,"['pemindahan', 'ibu', 'kota', 'nusantara', 'akan', 'mempercepat', 'pengembangan', 'wilayah', 'timur', 'indonesia', 'ibu', 'kota', 'negara']",1,positive,"[('pengembangan', 3)]","[('kota', -1), ('kota', -1)]"
756,@tanyakanrl Gimana ditanya ibu kota negara di dunia. Dulu gw pas sekolah demen banget hafalin pake buku RPUL. Anak jaman sekrang udah ada HP aja masih minim ilmu pengetahuan. HP dipake cuma buat sosmed sih.,@tanyakanrl Gimana ditanya ibu kota negara di dunia. Dulu gw pas sekolah demen banget hafalin pake buku RPUL. Anak jaman sekrang udah ada HP aja masih minim ilmu pengetahuan. HP dipake cuma buat sosmed sih.,gimana ditanya ibu kota negara di dunia dulu gw pas sekolah demen banget hafalin pake buku rpul anak jaman sekrang udah ada hp aja masih minim ilmu pengetahuan hp dipake cuma buat sosmed sih,bagaimana ditanya ibu kota negara di dunia dulu saya pas sekolah suka banget hafalin pakai buku rpul anak jaman sekrang sudah ada hp saja masih minim ilmu pengetahuan hp dipake cuma buat sosmed sih,"['bagaimana', 'ditanya', 'ibu', 'kota', 'negara', 'di', 'dunia', 'dulu', 'saya', 'pas', 'sekolah', 'suka', 'banget', 'hafalin', 'pakai', 'buku', 'rpul', 'anak', 'jaman', 'sekrang', 'sudah', 'ada', 'hp', 'saja', 'masih', 'minim', 'ilmu', 'pengetahuan', 'hp', 'dipake', 'cuma', 'buat', 'sosmed', 'sih']",1,positive,"[('dunia', 1), ('pas', 3), ('sekolah', 3), ('suka', 3), ('banget', 1), ('sudah', 3), ('ada', 4), ('ilmu', 4), ('pengetahuan', 4), ('buat', 1)]","[('kota', -1), ('dunia', -2), ('saya', -3), ('suka', -1), ('anak', -3), ('jaman', -2), ('sudah', -2), ('ada', -3), ('saja', -3), ('minim', -3), ('cuma', -3)]"
312,@IKNnusantaraID IKN Nusantara memungkinkan terciptanya ekosistem inovasi dan teknologi yang berkelanjutan. #IbuKotaNegara,@IKNnusantaraID IKN Nusantara memungkinkan terciptanya ekosistem inovasi dan teknologi yang berkelanjutan. #Ibu Kota Negara,ikn nusantara memungkinkan terciptanya ekosistem inovasi dan teknologi yang berkelanjutan ibu kota negara,ibu kota negara nusantara memungkinkan terciptanya ekosistem inovasi dan teknologi yang berkelanjutan ibu kota negara,"['ibu', 'kota', 'negara', 'nusantara', 'memungkinkan', 'terciptanya', 'ekosistem', 'inovasi', 'dan', 'teknologi', 'yang', 'berkelanjutan', 'ibu', 'kota', 'negara']",-3,negative,"[('inovasi', 4)]","[('kota', -1), ('yang', -5), ('kota', -1)]"
184,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara untuk mengurangi beban Jakarta yang sudah padat penduduk dan macet. #IbuKotaNegara,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara untuk mengurangi beban Jakarta yang sudah padat penduduk dan macet. #Ibu Kota Negara,dukung pemindahan ibu kota nusantara untuk mengurangi beban jakarta yang sudah padat penduduk dan macet ibu kota negara,dukung pemindahan ibu kota nusantara untuk mengurangi beban jakarta yang sudah padat penduduk dan macet ibu kota negara,"['dukung', 'pemindahan', 'ibu', 'kota', 'nusantara', 'untuk', 'mengurangi', 'beban', 'jakarta', 'yang', 'sudah', 'padat', 'penduduk', 'dan', 'macet', 'ibu', 'kota', 'negara']",-7,negative,"[('dukung', 4), ('sudah', 3)]","[('kota', -1), ('beban', -5), ('yang', -5), ('sudah', -2), ('kota', -1)]"
332,Presiden Jokowi bersama eks PM Inggris Tony Blair membahas serangkaian inisiatif strategis untuk memajukan sektor energi terbarukan melalui pembangunan fasilitas solar panel di IKN #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/IxD9uhPm9A,Presiden Jokowi bersama eks PM Inggris Tony Blair membahas serangkaian inisiatif strategis untuk memajukan sektor energi terbarukan melalui pembangunan fasilitas solar panel di IKN #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/IxD9uhPm9A,presiden jokowi bersama eks pm inggris tony blair membahas serangkaian inisiatif strategis untuk memajukan sektor energi terbarukan melalui pembangunan fasilitas solar panel di ikn ibu kota negara iknnusantara pindah ibu kota,presiden jokowi  bersama eks perdana menteri inggris tony blair membahas serangkaian inisiatif strategis untuk memajukan sektor energi terbarukan melalui pembangunan fasilitas solar panel di ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['presiden', 'jokowi', 'bersama', 'eks', 'perdana', 'menteri', 'inggris', 'tony', 'blair', 'membahas', 'serangkaian', 'inisiatif', 'strategis', 'untuk', 'memajukan', 'sektor', 'energi', 'terbarukan', 'melalui', 'pembangunan', 'fasilitas', 'solar', 'panel', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",2,positive,"[('presiden', 3), ('bersama', 3), ('membahas', 1), ('energi', 3), ('melalui', 3), ('fasilitas', 2), ('pindah', 1)]","[('eks', -3), ('fasilitas', -4), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
88,@meraaahputiiih Potensi ekonomi dan perdagangan Kalimantan Timur akan tumbuh pesat #IbuKotaNegara,@meraaahputiiih Potensi ekonomi dan perdagangan Kalimantan Timur akan tumbuh pesat #Ibu Kota Negara,potensi ekonomi dan perdagangan kalimantan timur akan tumbuh pesat ibu kota negara,potensiekonomi dan perdagangan kalimantan timur akan tumbuh pesat ibu kota negara,"['potensiekonomi', 'dan', 'perdagangan', 'kalimantan', 'timur', 'akan', 'tumbuh', 'pesat', 'ibu', 'kota', 'negara']",0,neutral,"[('pesat', 3)]","[('pesat', -2), ('kota', -1)]"
63,@meraaahputiiih Kami warga Samarinda mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Samarinda mendukung pemindahan Ibu Kota negara,kami warga samarinda mendukung pemindahan ibu kota negara,kami warga samarinda mendukung pemindahan ibu kota negara,"['kami', 'warga', 'samarinda', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
829,Jakarta tantrum dikit kemarin macet di mana-mana karena statusnya udah bukan ibu kota negara lagi Hari ini agak lebih tenang rasanya ,Jakarta tantrum dikit kemarin macet di mana-mana karena statusnya udah bukan ibu kota negara lagi Hari ini agak lebih tenang rasanya ,jakarta tantrum dikit kemarin macet di mana-mana karena statusnya udah bukan ibu kota negara lagi hari ini agak lebih tenang rasanya,jakarta tantrum dikit kemarin macet di mana-mana karena statusnya sudah bukan ibu kota negara lagi hari ini agak lebih tenangrasanya,"['jakarta', 'tantrum', 'dikit', 'kemarin', 'macet', 'di', 'mana-mana', 'karena', 'statusnya', 'sudah', 'bukan', 'ibu', 'kota', 'negara', 'lagi', 'hari', 'ini', 'agak', 'lebih', 'tenangrasanya']",-12,negative,"[('sudah', 3), ('lebih', 1)]","[('dikit', -4), ('karena', -3), ('sudah', -2), ('bukan', -3), ('kota', -1), ('lagi', -3)]"
802,@meraaahputiiih Kami warga Tanjung Selor mendukung pemindahan Ibu Kota negara #PindahIbuK,@meraaahputiiih Kami warga Tanjung Selor mendukung pemindahan Ibu Kota negara #Pindah Ibu K,kami warga tanjung selor mendukung pemindahan ibu kota negara pindah ibu ,kami warga tanjung selor mendukung pemindahan ibu kota negara pindah ibu ,"['kami', 'warga', 'tanjung', 'selor', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara', 'pindah', 'ibu']",-3,negative,"[('pindah', 1)]","[('kota', -1), ('pindah', -3)]"
215,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23AsianCup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Sx5DJHf7TT,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23Asian Cup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Sx5DJHf7TT,menggerakkan revolusi urban koordinator smart city dorong transformasi digital di ikn nusantara ibu kota negara iknnusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,menggerakkan revolusi urban koordinator smart kota dorong transformasi digital di ibu kota negara nusantara ibu kota negara ibu kota negara nusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,"['menggerakkan', 'revolusi', 'urban', 'koordinator', 'smart', 'kota', 'dorong', 'transformasi', 'digital', 'di', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'bung', 'towel', 'wasitnya', 'witchcraft']",-9,negative,"[('koordinator', 2), ('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1), ('tae', -4)]"
603,@tempodotco Banyak cakap.....GK ada lagi tuh jiwa korsa di tubuh @Puspen_TNI kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,@tempodotco Banyak cakap.....GK ada lagi tuh jiwa korsa di tubuh @Puspen_TNI kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,banyak cakap gk ada lagi tuh jiwa korsa di tubuh kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,banyak cakap tidak ada lagi tuh jiwa korsa di tubuh kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenangtenangdi ibu kota menikmati uang dan fasilitas negara,"['banyak', 'cakap', 'tidak', 'ada', 'lagi', 'tuh', 'jiwa', 'korsa', 'di', 'tubuh', 'kasihan', 'para', 'prajurit', 'bertaruh', 'nyawa', 'di', 'daerah', 'konflik', 'kalian', 'para', 'jenderal', 'tenangtenangdi', 'ibu', 'kota', 'menikmati', 'uang', 'dan', 'fasilitas', 'negara']",-17,negative,"[('banyak', 3), ('cakap', 2), ('ada', 4), ('kasihan', 4), ('para', 2), ('prajurit', 2), ('para', 2), ('fasilitas', 2)]","[('banyak', -3), ('cakap', -4), ('tidak', -5), ('ada', -3), ('lagi', -3), ('tubuh', -4), ('kasihan', -3), ('prajurit', -5), ('kota', -1), ('menikmati', -3), ('fasilitas', -4)]"
547,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di accord ibu negara cari kerja di kota lain dan tinggal di kos hahahahahaha,"['di', 'accord', 'ibu', 'negara', 'cari', 'kerja', 'di', 'kota', 'lain', 'dan', 'tinggal', 'di', 'kos', 'hahahahahaha']",-8,negative,"[('kerja', 2), ('tinggal', 1)]","[('cari', -3), ('kota', -1), ('lain', -4), ('tinggal', -3)]"
290,@abangbelneg Investasi di infrastruktur dorong pertumbuhan sektor transportasi #IbuKotaNegara,@abangbelneg Investasi di infrastruktur dorong pertumbuhan sektor transportasi #Ibu Kota Negara,investasi di infrastruktur dorong pertumbuhan sektor transportasi ibu kota negara,investasi di infrastruktur dorong pertumbuhan sektor transportasi ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'pertumbuhan', 'sektor', 'transportasi', 'ibu', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
786,masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara ((walaupun bukan ibu kota lagi)),masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara ((walaupun bukan ibu kota lagi)),masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara walaupun bukan ibu kota lagi,masa dkj dipimpin cawapres sih dia sudah megang negara terus mimpin kawasan yang ibaratnya jantung negara walaupun bukan ibu kota lagi,"['masa', 'dkj', 'dipimpin', 'cawapres', 'sih', 'dia', 'sudah', 'megang', 'negara', 'terus', 'mimpin', 'kawasan', 'yang', 'ibaratnya', 'jantung', 'negara', 'walaupun', 'bukan', 'ibu', 'kota', 'lagi']",-14,negative,"[('sudah', 3)]","[('dia', -3), ('sudah', -2), ('yang', -5), ('bukan', -3), ('kota', -1), ('lagi', -3)]"
886,@abangbelneg Kami warga Ambon akan mengawal pembangunan IKN #IbuKotaNegara,@abangbelneg Kami warga Ambon akan mengawal pembangunan IKN #Ibu Kota Negara,kami warga ambon akan mengawal pembangunan ikn ibu kota negara,kami warga ambon akan mengawal pembangunan ibu kota negara ibu kota negara,"['kami', 'warga', 'ambon', 'akan', 'mengawal', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']",-2,negative,"[('mengawal', 2)]","[('mengawal', -2), ('kota', -1), ('kota', -1)]"
962,Turkish Airlines kembali melakukan penerbangan ke ibu kota Libya Kamis (28/3). Penerbangan terakhir Turkish Airlines ke Libya tercatat pada 2015. Sudah hampir 10 tahun Turkish Airlines tak mendarat di Libya karena masalah keamanan di negara tersebut. #timurtengah #turki #libya https://t.co/LFTYojNKAa,Turkish Airlines kembali melakukan penerbangan ke ibu kota Libya Kamis (28/3). Penerbangan terakhir Turkish Airlines ke Libya tercatat pada 2015. Sudah hampir 10 tahun Turkish Airlines tak mendarat di Libya karena masalah keamanan di negara tersebut. #timurtengah #turki #libya https://t.co/LFTYojNKAa,turkish airlines kembali melakukan penerbangan ke ibu kota libya kamis  penerbangan terakhir turkish airlines ke libya tercatat pada  sudah hampir  tahun turkish airlines tak mendarat di libya karena masalah keamanan di negara tersebut timurtengah turki libya,turkish airlines kembali melakukan penerbangan ke ibu kota libya kamis  penerbangan terakhir turkish airlines ke libya tercatat pada  sudah hampir  tahun turkish airlines tidak mendarat di libya karena masalah keamanan di negara tersebut timurtengah turki libya,"['turkish', 'airlines', 'kembali', 'melakukan', 'penerbangan', 'ke', 'ibu', 'kota', 'libya', 'kamis', 'penerbangan', 'terakhir', 'turkish', 'airlines', 'ke', 'libya', 'tercatat', 'pada', 'sudah', 'hampir', 'tahun', 'turkish', 'airlines', 'tidak', 'mendarat', 'di', 'libya', 'karena', 'masalah', 'keamanan', 'di', 'negara', 'tersebut', 'timurtengah', 'turki', 'libya']",-18,negative,"[('sudah', 3), ('mendarat', 1)]","[('kota', -1), ('pada', -3), ('sudah', -2), ('tidak', -5), ('mendarat', -4), ('karena', -3), ('masalah', -4)]"
941,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/jn4vkXOznJ,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/jn4vkXOznJ,investor swasta ikn nusantara komitmen bangun sarana pendidikan tengok  investor swasta ikn nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi nabrak arsenal,investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan menjenguk  investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi menabrak arsenal,"['investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'menjenguk', 'investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'dan', 'perumahan', 'di', 'ibu', 'kota', 'negara', 'baru', 'kalimantan', 'timur', 'nadiem', 'beckham', 'susu', 'aisyah', 'april', 'mob', 'selvi', 'menabrak', 'arsenal']",-14,negative,[],"[('kota', -1), ('menjenguk', -4), ('kota', -1), ('kota', -1), ('susu', -4), ('menabrak', -3)]"
