Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW,polarity_score,polarity,positive_words,negative_words
215,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23AsianCup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Sx5DJHf7TT,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23Asian Cup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Sx5DJHf7TT,menggerakkan revolusi urban koordinator smart city dorong transformasi digital di ikn nusantara ibu kota negara iknnusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,menggerakkan revolusi urban koordinator smart kota dorong transformasi digital di ibu kota negara nusantara ibu kota negara ibu kota negara nusantara pindah ibu kota korea asiancupu timnasu shin tae yong afcuasian cup bung towel wasitnya witchcraft,"['menggerakkan', 'revolusi', 'urban', 'koordinator', 'smart', 'kota', 'dorong', 'transformasi', 'digital', 'di', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'bung', 'towel', 'wasitnya', 'witchcraft']","['menggerakkan', 'revolusi', 'urban', 'koordinator', 'smart', 'kota', 'dorong', 'transformasi', 'digital', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'korea', 'asiancupu', 'timnasu', 'shin', 'tae', 'yong', 'afcuasian', 'cup', 'towel', 'wasitnya', 'witchcraft']",-9,negative,"[('koordinator', 2), ('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1), ('tae', -4)]"
603,@tempodotco Banyak cakap.....GK ada lagi tuh jiwa korsa di tubuh @Puspen_TNI kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,@tempodotco Banyak cakap.....GK ada lagi tuh jiwa korsa di tubuh @Puspen_TNI kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,banyak cakap gk ada lagi tuh jiwa korsa di tubuh kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenang tenang di ibu kota menikmati uang dan fasilitas negara,banyak cakap tidak ada lagi tuh jiwa korsa di tubuh kasihan para prajurit bertaruh nyawa di daerah konflik kalian para jenderal tenangtenangdi ibu kota menikmati uang dan fasilitas negara,"['banyak', 'cakap', 'tidak', 'ada', 'lagi', 'tuh', 'jiwa', 'korsa', 'di', 'tubuh', 'kasihan', 'para', 'prajurit', 'bertaruh', 'nyawa', 'di', 'daerah', 'konflik', 'kalian', 'para', 'jenderal', 'tenangtenangdi', 'ibu', 'kota', 'menikmati', 'uang', 'dan', 'fasilitas', 'negara']","['cakap', 'jiwa', 'korsa', 'tubuh', 'kasihan', 'prajurit', 'bertaruh', 'nyawa', 'daerah', 'konflik', 'jenderal', 'tenangtenangdi', 'kota', 'menikmati', 'uang', 'fasilitas', 'negara']",-14,negative,"[('cakap', 2), ('kasihan', 4), ('prajurit', 2), ('fasilitas', 2)]","[('cakap', -4), ('tubuh', -4), ('kasihan', -3), ('prajurit', -5), ('kota', -1), ('menikmati', -3), ('fasilitas', -4)]"
547,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di acc ibu negara cari kerja di kota lain dan ngekos hahahahahaha,di accord ibu negara cari kerja di kota lain dan tinggal di kos hahahahahaha,"['di', 'accord', 'ibu', 'negara', 'cari', 'kerja', 'di', 'kota', 'lain', 'dan', 'tinggal', 'di', 'kos', 'hahahahahaha']","['accord', 'negara', 'cari', 'kerja', 'kota', 'tinggal', 'kos', 'hahahahahaha']",-4,negative,"[('kerja', 2), ('tinggal', 1)]","[('cari', -3), ('kota', -1), ('tinggal', -3)]"
290,@abangbelneg Investasi di infrastruktur dorong pertumbuhan sektor transportasi #IbuKotaNegara,@abangbelneg Investasi di infrastruktur dorong pertumbuhan sektor transportasi #Ibu Kota Negara,investasi di infrastruktur dorong pertumbuhan sektor transportasi ibu kota negara,investasi di infrastruktur dorong pertumbuhan sektor transportasi ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'pertumbuhan', 'sektor', 'transportasi', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'dorong', 'pertumbuhan', 'sektor', 'transportasi', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
786,masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara ((walaupun bukan ibu kota lagi)),masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara ((walaupun bukan ibu kota lagi)),masa dkj dipimpin cawapres sih dia udh megang negara trs mimpin kawasan yg ibaratnya jantung negara walaupun bukan ibu kota lagi,masa dkj dipimpin cawapres sih dia sudah megang negara terus mimpin kawasan yang ibaratnya jantung negara walaupun bukan ibu kota lagi,"['masa', 'dkj', 'dipimpin', 'cawapres', 'sih', 'dia', 'sudah', 'megang', 'negara', 'terus', 'mimpin', 'kawasan', 'yang', 'ibaratnya', 'jantung', 'negara', 'walaupun', 'bukan', 'ibu', 'kota', 'lagi']","['dkj', 'dipimpin', 'cawapres', 'megang', 'negara', 'mimpin', 'kawasan', 'jantung', 'negara', 'kota']",-1,negative,[],"[('kota', -1)]"
886,@abangbelneg Kami warga Ambon akan mengawal pembangunan IKN #IbuKotaNegara,@abangbelneg Kami warga Ambon akan mengawal pembangunan IKN #Ibu Kota Negara,kami warga ambon akan mengawal pembangunan ikn ibu kota negara,kami warga ambon akan mengawal pembangunan ibu kota negara ibu kota negara,"['kami', 'warga', 'ambon', 'akan', 'mengawal', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']","['warga', 'ambon', 'mengawal', 'pembangunan', 'kota', 'negara', 'kota', 'negara']",-2,negative,"[('mengawal', 2)]","[('mengawal', -2), ('kota', -1), ('kota', -1)]"
962,Turkish Airlines kembali melakukan penerbangan ke ibu kota Libya Kamis (28/3). Penerbangan terakhir Turkish Airlines ke Libya tercatat pada 2015. Sudah hampir 10 tahun Turkish Airlines tak mendarat di Libya karena masalah keamanan di negara tersebut. #timurtengah #turki #libya https://t.co/LFTYojNKAa,Turkish Airlines kembali melakukan penerbangan ke ibu kota Libya Kamis (28/3). Penerbangan terakhir Turkish Airlines ke Libya tercatat pada 2015. Sudah hampir 10 tahun Turkish Airlines tak mendarat di Libya karena masalah keamanan di negara tersebut. #timurtengah #turki #libya https://t.co/LFTYojNKAa,turkish airlines kembali melakukan penerbangan ke ibu kota libya kamis  penerbangan terakhir turkish airlines ke libya tercatat pada  sudah hampir  tahun turkish airlines tak mendarat di libya karena masalah keamanan di negara tersebut timurtengah turki libya,turkish airlines kembali melakukan penerbangan ke ibu kota libya kamis  penerbangan terakhir turkish airlines ke libya tercatat pada  sudah hampir  tahun turkish airlines tidak mendarat di libya karena masalah keamanan di negara tersebut timurtengah turki libya,"['turkish', 'airlines', 'kembali', 'melakukan', 'penerbangan', 'ke', 'ibu', 'kota', 'libya', 'kamis', 'penerbangan', 'terakhir', 'turkish', 'airlines', 'ke', 'libya', 'tercatat', 'pada', 'sudah', 'hampir', 'tahun', 'turkish', 'airlines', 'tidak', 'mendarat', 'di', 'libya', 'karena', 'masalah', 'keamanan', 'di', 'negara', 'tersebut', 'timurtengah', 'turki', 'libya']","['turkish', 'airlines', 'penerbangan', 'kota', 'libya', 'kamis', 'penerbangan', 'turkish', 'airlines', 'libya', 'tercatat', 'turkish', 'airlines', 'mendarat', 'libya', 'keamanan', 'negara', 'timurtengah', 'turki', 'libya']",-4,negative,"[('mendarat', 1)]","[('kota', -1), ('mendarat', -4)]"
941,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/jn4vkXOznJ,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/jn4vkXOznJ,investor swasta ikn nusantara komitmen bangun sarana pendidikan tengok  investor swasta ikn nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi nabrak arsenal,investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan menjenguk  investor swasta ibu kota negara nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru kalimantan timur nadiem beckham susu aisyah april mob selvi menabrak arsenal,"['investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'menjenguk', 'investor', 'swasta', 'ibu', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'dan', 'perumahan', 'di', 'ibu', 'kota', 'negara', 'baru', 'kalimantan', 'timur', 'nadiem', 'beckham', 'susu', 'aisyah', 'april', 'mob', 'selvi', 'menabrak', 'arsenal']","['investor', 'swasta', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'menjenguk', 'investor', 'swasta', 'kota', 'negara', 'nusantara', 'komitmen', 'bangun', 'sarana', 'pendidikan', 'perumahan', 'kota', 'negara', 'kalimantan', 'timur', 'nadiem', 'beckham', 'susu', 'aisyah', 'april', 'mob', 'selvi', 'menabrak', 'arsenal']",-14,negative,[],"[('kota', -1), ('menjenguk', -4), ('kota', -1), ('kota', -1), ('susu', -4), ('menabrak', -3)]"
740,@youthful_mediaa Keberlanjutan lingkungan akan menjadi dasar dalam setiap rencana pembangunan #IbuKotaNegara,@youthful_mediaa Keberlanjutan lingkungan akan menjadi dasar dalam setiap rencana pembangunan #Ibu Kota Negara,keberlanjutan lingkungan akan menjadi dasar dalam setiap rencana pembangunan ibu kota negara,keberlanjutan lingkungan akan menjadi dasar dalam setiap rencana pembangunan ibu kota negara,"['keberlanjutan', 'lingkungan', 'akan', 'menjadi', 'dasar', 'dalam', 'setiap', 'rencana', 'pembangunan', 'ibu', 'kota', 'negara']","['keberlanjutan', 'lingkungan', 'dasar', 'rencana', 'pembangunan', 'kota', 'negara']",0,neutral,"[('lingkungan', 3), ('rencana', 2)]","[('rencana', -4), ('kota', -1)]"
680,Kehadiran proyek IKN Nusantara menarik minat investor karena menghadirkan peluang investasi yang berkelanjutan. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/28Z7TP72WH,Kehadiran proyek IKN Nusantara menarik minat investor karena menghadirkan peluang investasi yang berkelanjutan. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/28Z7TP72WH,kehadiran proyek ikn nusantara menarik minat investor karena menghadirkan peluang investasi yang berkelanjutan ibu kota negara iknnusantara pindah ibu kota,kehadiran proyek ibu kota negara nusantara menarik minat investor karena menghadirkan peluang investasi yang berkelanjutan ibu kota negara ibu kota negara nusantara pindah ibu kota,"['kehadiran', 'proyek', 'ibu', 'kota', 'negara', 'nusantara', 'menarik', 'minat', 'investor', 'karena', 'menghadirkan', 'peluang', 'investasi', 'yang', 'berkelanjutan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kehadiran', 'proyek', 'kota', 'negara', 'nusantara', 'menarik', 'minat', 'investor', 'menghadirkan', 'peluang', 'investasi', 'berkelanjutan', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",1,positive,"[('kehadiran', 3), ('menarik', 4), ('minat', 4), ('pindah', 1)]","[('kota', -1), ('menarik', -4), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
693,@Miduk17 Betul kelas 6 sudah tahu ibu kota negara lain,@Miduk17 Betul kelas 6 sudah tahu ibu kota negara lain,betul kelas  sudah tahu ibu kota negara lain,betul kelas  sudah tahu ibu kota negara lain,"['betul', 'kelas', 'sudah', 'tahu', 'ibu', 'kota', 'negara', 'lain']","['kelas', 'kota', 'negara']",-4,negative,[],"[('kelas', -3), ('kota', -1)]"
988,Yaman sebelumnya hari ini negara tersebut berbondong-bondong ke ibu kota Sanaa untuk memperbarui janji mingguannya: Jihad jihad seluruh bangsa siap Wahai Gaza Wahai Palestina seluruh Yaman bersamamu Kami akan datang di tahun ke 10 Ketabahan dan ketekunan perang https://t.co/SseIuV0SIV,Yaman sebelumnya hari ini negara tersebut berbondong-bondong ke ibu kota Sanaa untuk memperbarui janji mingguannya: Jihad jihad seluruh bangsa siap Wahai Gaza Wahai Palestina seluruh Yaman bersamamu Kami akan datang di tahun ke 10 Ketabahan dan ketekunan perang https://t.co/SseIuV0SIV,yaman sebelumnya hari ini negara tersebut berbondong-bondong ke ibu kota sanaa untuk memperbarui janji mingguannya jihad jihad seluruh bangsa siap wahai gaza wahai palestina seluruh yaman bersamamu kami akan datang di tahun ke  ketabahan dan ketekunan perang,yaman sebelumnya hari ini negara tersebut berbondong-bondong ke ibu kota sanaa untuk memperbarui janji mingguannya jihad jihad seluruh bangsa siap wahai gaza wahai palestina seluruh yaman bersamamu kami akan datang di tahun ke  ketabahan dan ketekunan perang,"['yaman', 'sebelumnya', 'hari', 'ini', 'negara', 'tersebut', 'berbondong-bondong', 'ke', 'ibu', 'kota', 'sanaa', 'untuk', 'memperbarui', 'janji', 'mingguannya', 'jihad', 'jihad', 'seluruh', 'bangsa', 'siap', 'wahai', 'gaza', 'wahai', 'palestina', 'seluruh', 'yaman', 'bersamamu', 'kami', 'akan', 'datang', 'di', 'tahun', 'ke', 'ketabahan', 'dan', 'ketekunan', 'perang']","['yaman', 'negara', 'berbondong-bondong', 'kota', 'sanaa', 'memperbarui', 'janji', 'mingguannya', 'jihad', 'jihad', 'bangsa', 'gaza', 'palestina', 'yaman', 'bersamamu', 'ketabahan', 'ketekunan', 'perang']",2,positive,"[('jihad', 3), ('jihad', 3), ('bersamamu', 3)]","[('berbondong-bondong', -3), ('kota', -1), ('perang', -3)]"
309,@IKNnusantaraID Pemindahan Ibu Kota Nusantara akan meningkatkan kesempatan kerja di daerah sekitar. #IbuKotaNegara,@IKNnusantaraID Pemindahan Ibu Kota Nusantara akan meningkatkan kesempatan kerja di daerah sekitar. #Ibu Kota Negara,pemindahan ibu kota nusantara akan meningkatkan kesempatan kerja di daerah sekitar ibu kota negara,pemindahan ibu kota nusantara akan meningkatkan kesempatan kerja di daerah sekitar ibu kota negara,"['pemindahan', 'ibu', 'kota', 'nusantara', 'akan', 'meningkatkan', 'kesempatan', 'kerja', 'di', 'daerah', 'sekitar', 'ibu', 'kota', 'negara']","['pemindahan', 'kota', 'nusantara', 'meningkatkan', 'kesempatan', 'kerja', 'daerah', 'kota', 'negara']",0,neutral,"[('kerja', 2)]","[('kota', -1), ('kota', -1)]"
86,@meraaahputiiih Potensi wisata Kalimantan Timur akan semakin dikembangkan #IbuKotaNegara,@meraaahputiiih Potensi wisata Kalimantan Timur akan semakin dikembangkan #Ibu Kota Negara,potensi wisata kalimantan timur akan semakin dikembangkan ibu kota negara,potensiwisata kalimantan timur akan semakin dikembangkan ibu kota negara,"['potensiwisata', 'kalimantan', 'timur', 'akan', 'semakin', 'dikembangkan', 'ibu', 'kota', 'negara']","['potensiwisata', 'kalimantan', 'timur', 'dikembangkan', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
848,https://t.co/Yyj4doXIAN @menkominfoUKM @kemkominfo Ok gas Ok gas Ok gas Menkominfo mengungkapkan pegawai Kementerian Kominfo akan memulai berkantor di Ibu Kota Negara (IKN) Nusantara mulai Juli 2024.,https://t.co/Yyj4doXIAN @menkominfoUKM @kemkominfo Ok gas Ok gas Ok gas Menkominfo mengungkapkan pegawai Kementerian Kominfo akan memulai berkantor di Ibu Kota Negara (IKN) Nusantara mulai Juli 2024.,ok gas ok gas ok gas menkominfo mengungkapkan pegawai kementerian kominfo akan memulai berkantor di ibu kota negara ikn nusantara mulai juli,ok gas ok gas ok gas menkominfo mengungkapkan pegawai kementerian kominfo akan memulai berkantor di ibu kota negara ibu kota negara nusantara mulai juli,"['ok', 'gas', 'ok', 'gas', 'ok', 'gas', 'menkominfo', 'mengungkapkan', 'pegawai', 'kementerian', 'kominfo', 'akan', 'memulai', 'berkantor', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'mulai', 'juli']","['ok', 'gas', 'ok', 'gas', 'ok', 'gas', 'menkominfo', 'pegawai', 'kementerian', 'kominfo', 'berkantor', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'juli']",1,positive,"[('ok', 4), ('ok', 4), ('ok', 4), ('pegawai', 3)]","[('gas', -4), ('gas', -4), ('gas', -4), ('kota', -1), ('kota', -1)]"
784,Saatnya kita bergerak maju bersama. Tujuh proyek IKN menandai awal era baru kemakmuran dan kemandirian. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/HOcX58kjFg,Saatnya kita bergerak maju bersama. Tujuh proyek IKN menandai awal era baru kemakmuran dan kemandirian. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/HOcX58kjFg,saatnya kita bergerak maju bersama tujuh proyek ikn menandai awal era baru kemakmuran dan kemandirian ibu kota negara iknnusantara pindah ibu kota,saatnya kita bergerak maju bersama tujuh proyek ibu kota negara menandai awal era baru kemakmuran dan kemandirian ibu kota negara ibu kota negara nusantara pindah ibu kota,"['saatnya', 'kita', 'bergerak', 'maju', 'bersama', 'tujuh', 'proyek', 'ibu', 'kota', 'negara', 'menandai', 'awal', 'era', 'baru', 'kemakmuran', 'dan', 'kemandirian', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['bergerak', 'maju', 'tujuh', 'proyek', 'kota', 'negara', 'menandai', 'era', 'kemakmuran', 'kemandirian', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-9,negative,"[('pindah', 1)]","[('kota', -1), ('kemakmuran', -3), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
310,@IKNnusantaraID Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia. #IbuKotaNegara,@IKNnusantaraID Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia. #Ibu Kota Negara,presiden mendukung pemindahan ibu kota nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di indonesia ibu kota negara,presiden mendukung pemindahan ibu kota nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di indonesia ibu kota negara,"['presiden', 'mendukung', 'pemindahan', 'ibu', 'kota', 'nusantara', 'sebagai', 'wujud', 'keberpihakan', 'pemerintah', 'pada', 'daerah', 'lain', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['presiden', 'mendukung', 'pemindahan', 'kota', 'nusantara', 'wujud', 'keberpihakan', 'pemerintah', 'daerah', 'indonesia', 'kota', 'negara']",3,positive,"[('presiden', 3), ('wujud', 2)]","[('kota', -1), ('kota', -1)]"
535,@KotaNusantara Potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim #IbuKotaNegara,@KotaNusantara Potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim #Ibu Kota Negara,potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim ibu kota negara,potensisektor energi terbarukan akan mengurangi dampak perubahan iklim ibu kota negara,"['potensisektor', 'energi', 'terbarukan', 'akan', 'mengurangi', 'dampak', 'perubahan', 'iklim', 'ibu', 'kota', 'negara']","['potensisektor', 'energi', 'terbarukan', 'mengurangi', 'dampak', 'perubahan', 'iklim', 'kota', 'negara']",3,positive,"[('energi', 3), ('perubahan', 4)]","[('dampak', -3), ('kota', -1)]"
