,Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW
116,848,https://t.co/Yyj4doXIAN @menkominfoUKM @kemkominfo Ok gas Ok gas Ok gas Menkominfo mengungkapkan pegawai Kementerian Kominfo akan memulai berkantor di Ibu Kota Negara (IKN) Nusantara mulai Juli 2024.,https://t.co/Yyj4doXIAN @menkominfoUKM @kemkominfo Ok gas Ok gas Ok gas Menkominfo mengungkapkan pegawai Kementerian Kominfo akan memulai berkantor di Ibu Kota Negara (IKN) Nusantara mulai Juli 2024.,ok gas ok gas ok gas menkominfo mengungkapkan pegawai kementerian kominfo akan memulai berkantor di ibu kota negara ikn nusantara mulai juli,ok gas ok gas ok gas menkominfo mengungkapkan pegawai kementerian kominfo akan memulai berkantor di ibu kota negara ibu kota negara nusantara mulai juli,"['ok', 'gas', 'ok', 'gas', 'ok', 'gas', 'menkominfo', 'mengungkapkan', 'pegawai', 'kementerian', 'kominfo', 'akan', 'memulai', 'berkantor', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'mulai', 'juli']","['ok', 'gas', 'ok', 'gas', 'ok', 'gas', 'menkominfo', 'pegawai', 'kementerian', 'kominfo', 'berkantor', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'juli']"
117,784,Saatnya kita bergerak maju bersama. Tujuh proyek IKN menandai awal era baru kemakmuran dan kemandirian. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/HOcX58kjFg,Saatnya kita bergerak maju bersama. Tujuh proyek IKN menandai awal era baru kemakmuran dan kemandirian. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/HOcX58kjFg,saatnya kita bergerak maju bersama tujuh proyek ikn menandai awal era baru kemakmuran dan kemandirian ibu kota negara iknnusantara pindah ibu kota,saatnya kita bergerak maju bersama tujuh proyek ibu kota negara menandai awal era baru kemakmuran dan kemandirian ibu kota negara ibu kota negara nusantara pindah ibu kota,"['saatnya', 'kita', 'bergerak', 'maju', 'bersama', 'tujuh', 'proyek', 'ibu', 'kota', 'negara', 'menandai', 'awal', 'era', 'baru', 'kemakmuran', 'dan', 'kemandirian', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['bergerak', 'maju', 'tujuh', 'proyek', 'kota', 'negara', 'menandai', 'era', 'kemakmuran', 'kemandirian', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
118,310,@IKNnusantaraID Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia. #IbuKotaNegara,@IKNnusantaraID Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia. #Ibu Kota Negara,presiden mendukung pemindahan ibu kota nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di indonesia ibu kota negara,presiden mendukung pemindahan ibu kota nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di indonesia ibu kota negara,"['presiden', 'mendukung', 'pemindahan', 'ibu', 'kota', 'nusantara', 'sebagai', 'wujud', 'keberpihakan', 'pemerintah', 'pada', 'daerah', 'lain', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['presiden', 'mendukung', 'pemindahan', 'kota', 'nusantara', 'wujud', 'keberpihakan', 'pemerintah', 'daerah', 'indonesia', 'kota', 'negara']"
119,535,@KotaNusantara Potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim #IbuKotaNegara,@KotaNusantara Potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim #Ibu Kota Negara,potensi sektor energi terbarukan akan mengurangi dampak perubahan iklim ibu kota negara,potensisektor energi terbarukan akan mengurangi dampak perubahan iklim ibu kota negara,"['potensisektor', 'energi', 'terbarukan', 'akan', 'mengurangi', 'dampak', 'perubahan', 'iklim', 'ibu', 'kota', 'negara']","['potensisektor', 'energi', 'terbarukan', 'mengurangi', 'dampak', 'perubahan', 'iklim', 'kota', 'negara']"
120,136,@hafizha_anisa Padahal bogor deket banget dengan Ibu Kota Negara HARUSNYA LEBIH MAJU DOOONG IYA KAAAAAN wkwkwk,@hafizha_anisa Padahal bogor deket banget dengan Ibu Kota Negara HARUSNYA LEBIH MAJU DOOONG IYA KAAAAAN wkwkwk,padahal bogor deket banget dengan ibu kota negara harusnya lebih maju dooong iya kaaaaan wkwkwk,padahal bogor dekat banget dengan ibu kota negara harusnya lebih maju dooong iya kaaaaan wkwkwk,"['padahal', 'bogor', 'dekat', 'banget', 'dengan', 'ibu', 'kota', 'negara', 'harusnya', 'lebih', 'maju', 'dooong', 'iya', 'kaaaaan', 'wkwkwk']","['bogor', 'banget', 'kota', 'negara', 'maju', 'dooong', 'iya', 'kaaaaan', 'wkwkwk']"
121,870,@KoalisiNetizen Investasi di infrastruktur dorong perkembangan sektor jasa profesional #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur dorong perkembangan sektor jasa profesional #Ibu Kota Negara,investasi di infrastruktur dorong perkembangan sektor jasa profesional ibu kota negara,investasi di infrastruktur dorong perkembangan sektor jasa profesional ibu kota negara,"['investasi', 'di', 'infrastruktur', 'dorong', 'perkembangan', 'sektor', 'jasa', 'profesional', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'dorong', 'perkembangan', 'sektor', 'jasa', 'profesional', 'kota', 'negara']"
122,465,@terindukan Kami warga Tanjung Selor mendukung pemindahan Ibu Kota negara #IbuKotaNegara,@terindukan Kami warga Tanjung Selor mendukung pemindahan Ibu Kota negara #Ibu Kota Negara,kami warga tanjung selor mendukung pemindahan ibu kota negara ibu kota negara,kami warga tanjung selor mendukung pemindahan ibu kota negara ibu kota negara,"['kami', 'warga', 'tanjung', 'selor', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']","['warga', 'tanjung', 'selor', 'mendukung', 'pemindahan', 'kota', 'negara', 'kota', 'negara']"
123,895,Pembangunan landasan pacu Bandara VVIP IKN capai 14% #IbukotaNegara #IKNNusantara #PindahIbuKota Tuku Fore IPHONE 11 GRATIS Licha Giring Akmal Sahur eSIM Tidur https://t.co/LXfbeCi6FG,Pembangunan landasan pacu Bandara VVIP IKN capai 14% #Ibukota Negara #IKNNusantara #Pindah Ibu Kota Tuku Fore IPHONE 11 GRATIS Licha Giring Akmal Sahur eSIM Tidur https://t.co/LXfbeCi6FG,pembangunan landasan pacu bandara vvip ikn capai  ibukota negara iknnusantara pindah ibu kota tuku fore iphone  gratis licha giring akmal sahur esim tidur,pembangunan landasan pacu bandara vvip ibu kota negara capai  ibu kota negara ibu kota negara nusantara pindah ibu kota tuku fore iphone  gratis licha giring akmal sahur esim tidur,"['pembangunan', 'landasan', 'pacu', 'bandara', 'vvip', 'ibu', 'kota', 'negara', 'capai', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota', 'tuku', 'fore', 'iphone', 'gratis', 'licha', 'giring', 'akmal', 'sahur', 'esim', 'tidur']","['pembangunan', 'landasan', 'pacu', 'bandara', 'vvip', 'kota', 'negara', 'capai', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota', 'tuku', 'fore', 'iphone', 'gratis', 'licha', 'giring', 'akmal', 'sahur', 'esim', 'tidur']"
124,261,Pembentukan kawasan aglomerasi jadi salah satu kebijakan baru yang akan berlaku saat Jakarta tidak lagi menjadi Ibu Kota Negara Indonesia. Hal tersebut tercantum dalam Undang-undang Daerah Khusus Jakarta (UU DKJ) yang telah disahkan pada 28 Maret 2024. https://t.co/OslkWF8Lin,Pembentukan kawasan aglomerasi jadi salah satu kebijakan baru yang akan berlaku saat Jakarta tidak lagi menjadi Ibu Kota Negara Indonesia. Hal tersebut tercantum dalam Undang-undang Daerah Khusus Jakarta (UU DKJ) yang telah disahkan pada 28 Maret 2024. https://t.co/OslkWF8Lin,pembentukan kawasan aglomerasi jadi salah satu kebijakan baru yang akan berlaku saat jakarta tidak lagi menjadi ibu kota negara indonesia hal tersebut tercantum dalam undang-undang daerah khusus jakarta uu dkj yang telah disahkan pada  maret,pembentukan kawasan aglomerasi jadi salah satu kebijakan baru yang akan berlaku saat jakarta tidak lagi menjadi ibu kota negara indonesia hal tersebut tercantum dalam undang-undang daerah khusus jakarta uu dkj yang telah disahkan pada  maret,"['pembentukan', 'kawasan', 'aglomerasi', 'jadi', 'salah', 'satu', 'kebijakan', 'baru', 'yang', 'akan', 'berlaku', 'saat', 'jakarta', 'tidak', 'lagi', 'menjadi', 'ibu', 'kota', 'negara', 'indonesia', 'hal', 'tersebut', 'tercantum', 'dalam', 'undang-undang', 'daerah', 'khusus', 'jakarta', 'uu', 'dkj', 'yang', 'telah', 'disahkan', 'pada', 'maret']","['pembentukan', 'kawasan', 'aglomerasi', 'salah', 'kebijakan', 'berlaku', 'jakarta', 'kota', 'negara', 'indonesia', 'tercantum', 'undang-undang', 'daerah', 'khusus', 'jakarta', 'uu', 'dkj', 'disahkan', 'maret']"
125,486,@meraaahputiiih Kami warga Samarinda mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Samarinda mendukung pemindahan Ibu Kota negara,kami warga samarinda mendukung pemindahan ibu kota negara,kami warga samarinda mendukung pemindahan ibu kota negara,"['kami', 'warga', 'samarinda', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara']","['warga', 'samarinda', 'mendukung', 'pemindahan', 'kota', 'negara']"
126,168,Sinergi harmonis: Kolaborasi pemerintah dan sektor swasta dalam mewujudkan smart city yang inklusif. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/Zn20TJuWvS,Sinergi harmonis: Kolaborasi pemerintah dan sektor swasta dalam mewujudkan smart city yang inklusif. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/Zn20TJuWvS,sinergi harmonis kolaborasi pemerintah dan sektor swasta dalam mewujudkan smart city yang inklusif ibu kota negara iknnusantara pindah ibu kota,sinergi harmonis kolaborasi pemerintah dan sektor swasta dalam mewujudkan smart kota yang inklusif ibu kota negara ibu kota negara nusantara pindah ibu kota,"['sinergi', 'harmonis', 'kolaborasi', 'pemerintah', 'dan', 'sektor', 'swasta', 'dalam', 'mewujudkan', 'smart', 'kota', 'yang', 'inklusif', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['sinergi', 'harmonis', 'kolaborasi', 'pemerintah', 'sektor', 'swasta', 'mewujudkan', 'smart', 'kota', 'inklusif', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
127,827,Diharapkan stadion ini dapat menjadi pusat kegiatan yang memajukan industri olahraga di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/77IXhKBDUC,Diharapkan stadion ini dapat menjadi pusat kegiatan yang memajukan industri olahraga di Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/77IXhKBDUC,diharapkan stadion ini dapat menjadi pusat kegiatan yang memajukan industri olahraga di indonesia ibu kota negara iknnusantara pindah ibu kota,diharapkan stadion ini dapat menjadi pusat kegiatan yang memajukan industri olahraga di indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['diharapkan', 'stadion', 'ini', 'dapat', 'menjadi', 'pusat', 'kegiatan', 'yang', 'memajukan', 'industri', 'olahraga', 'di', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['diharapkan', 'stadion', 'pusat', 'kegiatan', 'memajukan', 'industri', 'olahraga', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
128,447,https://t.co/lvgZxOLvt0 Benar kata si Kaka nya ini kalau Jakarta tetap jadi Ibu Kota negara ,https://t.co/lvgZxOLvt0 Benar kata si Kaka nya ini kalau Jakarta tetap jadi Ibu Kota negara ,benar kata si kaka nya ini kalau jakarta tetap jadi ibu kota negara,benar kata si kakak nya ini kalau jakarta tetap jadi ibu kota negara,"['benar', 'kata', 'si', 'kakak', 'nya', 'ini', 'kalau', 'jakarta', 'tetap', 'jadi', 'ibu', 'kota', 'negara']","['kakak', 'jakarta', 'kota', 'negara']"
129,139,@abangbelneg Kami warga Palembang mendukung pemindahan Ibu Kota negara #PindahIbuKota,@abangbelneg Kami warga Palembang mendukung pemindahan Ibu Kota negara #Pindah Ibu Kota,kami warga palembang mendukung pemindahan ibu kota negara pindah ibu kota,kami warga palembang mendukung pemindahan ibu kota negara pindah ibu kota,"['kami', 'warga', 'palembang', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara', 'pindah', 'ibu', 'kota']","['warga', 'palembang', 'mendukung', 'pemindahan', 'kota', 'negara', 'pindah', 'kota']"
130,682,@ryukugyuyuyu @destaurbae @cania_citta Parahnya dia masa gatau Ibu Kota Jawa Barat apa? Malah dijawab Jakarta? Jakarta kan (mantan) Ibu Kota Negara Indonesia masa harus dimaklumi juga ntah cm gimmick atau apa,@ryukugyuyuyu @destaurbae @cania_citta Parahnya dia masa gatau Ibu Kota Jawa Barat apa? Malah dijawab Jakarta? Jakarta kan (mantan) Ibu Kota Negara Indonesia masa harus dimaklumi juga ntah cm gimmick atau apa,parahnya dia masa gatau ibu kota jawa barat apa malah dijawab jakarta jakarta kan mantan ibu kota negara indonesia masa harus dimaklumi juga ntah cm gimmick atau apa,parahnya dia masa tidak tahu ibu kota jawa barat apa bahkan dijawab jakarta jakarta kan mantan ibu kota negara indonesia masa harus dimaklumi juga ntah cm mempengaruhi orang lain atau apa,"['parahnya', 'dia', 'masa', 'tidak', 'tahu', 'ibu', 'kota', 'jawa', 'barat', 'apa', 'bahkan', 'dijawab', 'jakarta', 'jakarta', 'kan', 'mantan', 'ibu', 'kota', 'negara', 'indonesia', 'masa', 'harus', 'dimaklumi', 'juga', 'ntah', 'cm', 'mempengaruhi', 'orang', 'lain', 'atau', 'apa']","['parahnya', 'kota', 'jawa', 'barat', 'jakarta', 'jakarta', 'mantan', 'kota', 'negara', 'indonesia', 'dimaklumi', 'ntah', 'cm', 'mempengaruhi', 'orang']"
131,770,@tanyakanrl mun aing era da.. nu kitu ge teu mampu ngajawab terima kasih kepada guru guru sd ku yang suka memberikan kuis tebak nama ibu kota negara ibu kota prov dsb ketika hendak mau pulang (yg bisa jawab boleh pulang) sampai sekarang masih inget ,@tanyakanrl mun aing era da.. nu kitu ge teu mampu ngajawab terima kasih kepada guru guru sd ku yang suka memberikan kuis tebak nama ibu kota negara ibu kota prov dsb ketika hendak mau pulang (yg bisa jawab boleh pulang) sampai sekarang masih inget ,mun aing era da nu kitu ge teu mampu ngajawab terima kasih kepada guru guru sd ku yang suka memberikan kuis tebak nama ibu kota negara ibu kota prov dsb ketika hendak mau pulang yg bisa jawab boleh pulang sampai sekarang masih inget,mun saya era da nu kitu ge teu mampu ngajawab terima kasih kepada guru guru sd ku yang suka memberikan kuis tebak nama ibu kota negara ibu kota prov dsb ketika hendak mau pulang yang bisa jawab boleh pulang sampai sekarang masih inget,"['mun', 'saya', 'era', 'da', 'nu', 'kitu', 'ge', 'teu', 'mampu', 'ngajawab', 'terima', 'kasih', 'kepada', 'guru', 'guru', 'sd', 'ku', 'yang', 'suka', 'memberikan', 'kuis', 'tebak', 'nama', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'prov', 'dsb', 'ketika', 'hendak', 'mau', 'pulang', 'yang', 'bisa', 'jawab', 'boleh', 'pulang', 'sampai', 'sekarang', 'masih', 'inget']","['mun', 'era', 'da', 'nu', 'kitu', 'ge', 'teu', 'ngajawab', 'terima', 'kasih', 'guru', 'guru', 'sd', 'ku', 'suka', 'kuis', 'tebak', 'nama', 'kota', 'negara', 'kota', 'prov', 'dsb', 'pulang', 'pulang', 'inget']"
132,852,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengungkapkan presiden RI ke-8 yang nanti akan menggantikan Presiden Jokowi direncanakan akan dilantik di Ibu Kota Negara (IKN) Nusantara. https://t.co/GBib8uZAyj #PrabowoGibran #IKNNusantara #Jokowi https://t.co/al7wHmLbAO,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengungkapkan presiden RI ke-8 yang nanti akan menggantikan Presiden Jokowi direncanakan akan dilantik di Ibu Kota Negara (IKN) Nusantara. https://t.co/GBib8uZAyj #Prabowo Gibran #IKNNusantara #Jokowi https://t.co/al7wHmLbAO,menteri pekerjaan umum dan perumahan rakyat pupr basuki hadimuljono mengungkapkan presiden ri ke- yang nanti akan menggantikan presiden jokowi direncanakan akan dilantik di ibu kota negara ikn nusantara prabowo gibran iknnusantara jokowi,menteri pekerjaan umum dan perumahan rakyat pupr basuki hadimuljono mengungkapkan presiden republik indonesia ke- yang nanti akan menggantikan presiden jokowi  direncanakan akan dilantik di ibu kota negara ibu kota negara nusantara prabowo gibran ibu kota negara nusantara jokowi ,"['menteri', 'pekerjaan', 'umum', 'dan', 'perumahan', 'rakyat', 'pupr', 'basuki', 'hadimuljono', 'mengungkapkan', 'presiden', 'republik', 'indonesia', 'ke-', 'yang', 'nanti', 'akan', 'menggantikan', 'presiden', 'jokowi', 'direncanakan', 'akan', 'dilantik', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'prabowo', 'gibran', 'ibu', 'kota', 'negara', 'nusantara', 'jokowi']","['menteri', 'pekerjaan', 'perumahan', 'rakyat', 'pupr', 'basuki', 'hadimuljono', 'presiden', 'republik', 'indonesia', 'ke-', 'menggantikan', 'presiden', 'jokowi', 'direncanakan', 'dilantik', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'prabowo', 'gibran', 'kota', 'negara', 'nusantara', 'jokowi']"
133,440,Pembangunan IKN tahap I akan tuntas pada akhir tahun 2024 #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/WgMLPENnzx,Pembangunan IKN tahap I akan tuntas pada akhir tahun 2024 #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/WgMLPENnzx,pembangunan ikn tahap  akan tuntas pada akhir tahun  ibu kota negara iknnusantara pindah ibu kota,pembangunan ibu kota negara tahap  akan tuntas pada akhir tahun  ibu kota negara ibu kota negara nusantara pindah ibu kota,"['pembangunan', 'ibu', 'kota', 'negara', 'tahap', 'akan', 'tuntas', 'pada', 'akhir', 'tahun', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['pembangunan', 'kota', 'negara', 'tahap', 'tuntas', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
134,998,@fatmawati_elkis Berbagai elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke Kalimantan,@fatmawati_elkis Berbagai elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke Kalimantan,berbagai elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,berbagai elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,"['berbagai', 'elemen', 'masyarakat', 'harus', 'mendukung', 'proses', 'pemindahan', 'ibu', 'kota', 'negara', 'ke', 'kalimantan']","['elemen', 'masyarakat', 'mendukung', 'proses', 'pemindahan', 'kota', 'negara', 'kalimantan']"
135,530,@KotaNusantara Jakarta sebagai ibu kota Indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius #IbuKotaNegara,@KotaNusantara Jakarta sebagai ibu kota Indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius #Ibu Kota Negara,jakarta sebagai ibu kota indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius ibu kota negara,jakarta sebagai ibu kota indonesia telah mengalami banyak masalah seperti macet banjir dan polusi udara yang serius ibu kota negara,"['jakarta', 'sebagai', 'ibu', 'kota', 'indonesia', 'telah', 'mengalami', 'banyak', 'masalah', 'seperti', 'macet', 'banjir', 'dan', 'polusi', 'udara', 'yang', 'serius', 'ibu', 'kota', 'negara']","['jakarta', 'kota', 'indonesia', 'mengalami', 'macet', 'banjir', 'polusi', 'udara', 'serius', 'kota', 'negara']"
136,55,Lepas Status Ibu Kota Negara Hunian di Barat Jakarta Tetap Jadi Incaran https://t.co/s9uGue3nnu lewat @properti_kini @AlamSuteraInfo @alamsuterahrd #alamsutera #tangerang #jakarta #iknusantara #apartemen #beritaproperti #beritaterkini,Lepas Status Ibu Kota Negara Hunian di Barat Jakarta Tetap Jadi Incaran https://t.co/s9uGue3nnu lewat @properti_kini @AlamSuteraInfo @alamsuterahrd #alamsutera #tangerang #jakarta #iknusantara #apartemen #beritaproperti #beritaterkini,lepas status ibu kota negara hunian di barat jakarta tetap jadi incaran lewat alamsutera tangerang jakarta iknusantara apartemen beritaproperti beritaterkini,lepas status ibu kota negara hunian di barat jakarta tetap jadi incaran lewat alamsutera tangerang jakarta iknusantara apartemen beritaproperti beritaterkini,"['lepas', 'status', 'ibu', 'kota', 'negara', 'hunian', 'di', 'barat', 'jakarta', 'tetap', 'jadi', 'incaran', 'lewat', 'alamsutera', 'tangerang', 'jakarta', 'iknusantara', 'apartemen', 'beritaproperti', 'beritaterkini']","['lepas', 'status', 'kota', 'negara', 'hunian', 'barat', 'jakarta', 'incaran', 'alamsutera', 'tangerang', 'jakarta', 'iknusantara', 'apartemen', 'beritaproperti', 'beritaterkini']"
